         13060031 function calls (13036035 primitive calls) in 22.732 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       48    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:886(get_snap)
       21    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:930(set_clip_rectangle)
       45    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1004(set_url)
       26    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1012(set_snap)
       48    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1027(get_hatch)
       48    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1038(get_hatch_color)
       48    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1046(get_hatch_linewidth)
       48    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1050(get_sketch_params)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1795(is_saving)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1895(device_pixel_ratio)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\markers.py:517(_half_fill)
       45    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:914(set_antialiased)
       44    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1263(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1310(__init__)
       23    0.000    0.000    0.017    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:73(_get_text_metrics_with_cache_impl)
        1    0.000    0.000    0.190    0.190 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1774(new_manager)
        6    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:2243(mpl_connect)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:2306(mpl_disconnect)
        1    0.000    0.000    0.190    0.190 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:3413(new_figure_manager_given_figure)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\_pylab_helpers.py:55(<genexpr>)
        9    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:898(get_position)
       90    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:1549(<genexpr>)
       51    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\markers.py:257(_recache)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\_pylab_helpers.py:90(get_all_fig_managers)
       22    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:246(_get_multialignment)
       20    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:591(set_clip_path)
        6    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:586(set_clip_box)
       20    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:596(set_clip_on)
       12    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:1041(set_fontfamily)
       41    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:1095(set_fontsize)
        5    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:1147(set_fontweight)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1946(get_width_height)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:2676(notify_axes_change)
       37    0.001    0.000    0.012    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:2985(mouse_move)
        1    0.000    0.000    0.191    0.191 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:3404(new_figure_manager)
       46    0.000    0.000    0.020    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:65(_get_text_metrics_with_cache)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\_pylab_helpers.py:33(get_fig_manager)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:239(_get_xy_display)
       43    0.000    0.000    0.003    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:1303(set_fontproperties)
      100    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:722(set_family)
       43    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:736(set_style)
       43    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:749(set_variant)
       49    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:187(close_group)
       49    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:180(open_group)
       22    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:672(flipy)
       47    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:807(restore)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1868(draw)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1908(_set_device_pixel_ratio)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:890(get_unitless_position)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\spines.py:135(get_patch_transform)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:173(__init__)
       24    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:897(set_alpha)
       44    0.001    0.000    0.017    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1269(_process)
       44    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\_pylab_helpers.py:100(get_active)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\_pylab_helpers.py:118(set_active)
       43    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:1317(set_usetex)
       48    0.000    0.000    0.003    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:834(get_clip_path)
       24    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:939(set_dashes)
       37    0.002    0.000    0.037    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1461(__init__)
       41    0.001    0.000    0.036    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backend_bases.py:1805(inaxes)
       13    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:314(_set_edgecolor)
       45    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:1214(set_rotation)
       45    0.001    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:1525(get_font)
        7    0.000    0.000    0.003    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:579(draw)
       43    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:292(get_transform_rotates_text)
       22    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:317(get_rotation_mode)
       43    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:321(set_antialiased)
       43    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:601(get_wrap)
       43    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:605(set_wrap)
       21    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:805(get_color)
       94    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:904(get_text)
       32    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:1192(set_x)
       33    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:1203(set_y)
       90    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:1331(get_usetex)
       46    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:1347(get_parse_math)
       41    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:285(get_edgecolor)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:767(rotation_point)
       43    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:1335(set_parse_math)
       70    0.000    0.000    0.002    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:649(__eq__)
      136    0.000    0.000    0.004    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:899(copy)
      103    0.001    0.000    0.002    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:270(get_patch_transform)
       22    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:1094(get_default_size)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:734(get_path)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\_pylab_helpers.py:105(_set_new_active_manager)
      233    0.002    0.000    0.002    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:638(__hash__)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:738(_convert_units)
       43    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:284(get_rotation)
       48    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:762(set_weight)
       43    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:788(set_stretch)
        7    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:396(set_linestyle)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:694(__init__)
       64    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:1246(set_verticalalignment)
       86    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\text.py:1262(set_text)
      282    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\font_manager.py:1289(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:880(get_bbox)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\mathtext.py:48(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:301(set_antialiased)
        7    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:493(set_hatch)
       41    0.001    0.000    0.034    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:155(contains_point)
       41    0.001    0.000    0.002    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:114(_process_radius)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:772(rotation_point)
      104    0.001    0.000    0.004    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:259(get_transform)
       13    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\patches.py:329(set_edgecolor)
